LINEAR#1#2010-04-01#APRILIA#12/2003#0#SCARABEO 100#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#2#2010-04-01#GARELLI#12/2003#0#KR 2000 125#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#3#2010-04-01#HONDA#12/2003#0#SH 100#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#4#2010-04-01#APRILIA#12/2003#0#SCARABEO 125#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#5#2010-04-01#PEUGEOT#12/2003#0#LOOXOR 150 SBC#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#6#2010-04-01#PIAGGIO#12/2003#0#VESPA PX 150#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#7#2010-04-01#BMW#12/2003#0#C1 200#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#8#2010-04-01#APRILIA#12/2003#0#LEONARDO 250#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#9#2010-04-01#KAWASAKI#12/2003#0#KLX 300 R#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
LINEAR#10#2010-04-01#SUZUKI#12/2003#0#DR 350 SE#Garage#si#0#Persona fisica#M#35#BO#00000#ALESSANDRIA#0##IMPIEGATO #M#35#BO#00000#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#12#0#0#0#0#0#0#0#0#3,000,000
